436272382,711017777,1007062060,813019107,1041917288,734204028,1149346422,1406740120,711870666,512767757,597306416,1021443535,1019162809,815326491,1010885548,1006171442,1137016474,1045357941,793134251,1420038738,947616461,1002538534,236634901,886375057,1257675730,1013775179,


117537788,694461301,1029338392,879646332,914616578,1231302064,620509851,1020576904,529289899,635298391,466691149,1136981688,1142112196,348385206,914754596,1384574972,935368186,963296157,542484306,960019285,842878671,1120421292,1086689690,944869563,1032073673,974546974,


633667070,864953366,289252900,864054338,1192949688,268406666,1135116212,866370797,1100687082,871119060,409506629,894027801,640547025,443245850,522767857,1499592102,727682989,331917141,744698428,687301692,1009278054,800063226,562941680,1269766128,835826515,1061349412,


663486463,1103415016,801772847,1062965139,912706327,179600430,479806202,74523048,296885190,440113494,820275476,571241476,1112986854,1006644547,692538871,972332675,397971937,477608735,1110328712,543059708,1079306822,1005335257,681343837,224358287,829031939,250575239,


965379070,576441363,506766563,762385948,1027847327,689684466,1470869054,561584811,618808585,989714048,807709226,632140139,1036292279,889601116,783076651,988387851,561322741,1062318005,696511160,861441563,1349639340,954111199,1213811534,1305085176,1375670334,904811047,


471466750,372222574,592391990,990463644,980771958,525614777,1065126374,949668600,954068178,843584002,797985827,597155464,1363657260,853327651,1071206058,1193813406,874184436,605461166,534143309,799706272,982785232,405478060,215519263,753151985,594293689,701146955,


148274682,749309390,772443960,1173155604,710809404,706957699,398290997,826296840,1260742070,568013046,727018107,283541411,805578542,975719360,410210921,714178986,341951873,876693009,1090335826,515912819,1060849170,1292388830,1160550416,477136953,635056369,979267556,


965737470,319071336,1238245252,973268203,1045127503,978740119,1152166520,901430120,842476932,425321758,979212754,312413483,1071857665,1033378669,1158790122,900928467,893014014,811375816,950874188,1067288701,539538729,1055229227,1031708177,762919505,1158286786,547705185,


541459200,662505734,565546894,460925928,73649358,707581813,639821244,888668146,157516386,868286516,1141124962,172359411,1155002122,984102200,659428493,1094310140,471612141,934089656,795016434,967272182,70418012,953173276,841649122,743565238,916149066,1273718654,


371556861,997652149,532683415,778963847,501282146,1256315882,1061728848,800953737,1074364560,592055831,398489288,865312265,1353969538,174843200,969925088,1055942612,907480888,1205861248,1286971400,980600794,1339539128,1129407796,995553947,423987209,793973807,1139345426,


