784301054,401348160,541356158,1244938094,924778380,1127374428,1058405642,785608766,790515612,640780044,696755064,739370069,503308344,1352657638,436972122,589213904,796268829,934570497,810764836,961364643,496447414,741304040,1143390452,578686919,601651738,539031990,


311623166,736688914,264681921,905502423,999390591,814929082,1264850414,826663161,338408695,1024396822,742606200,948834157,1044822264,381001149,639545368,93182789,1210415854,693784189,215174240,692606973,654662341,258545940,342945911,618130241,344026833,785212774,


889617407,505586274,919276663,681308804,470888432,1255793970,581071886,1238508018,923154107,574832999,440989197,852886647,883868912,928753102,494219112,1141291414,890752576,753621911,844120045,579311986,943396189,547924903,849956268,1030267821,1116304936,1191315434,


168787456,922622700,1117315426,724829657,958504213,799575945,745131254,1054320692,1042110486,985840542,1109514780,928181382,611401488,1103742538,1292251776,696485605,789483585,901946250,285819274,941815461,518593491,1149669028,1199937628,1128032556,1109584106,816394280,


503677438,139609216,532490383,926591201,1200769740,841146430,853629952,682815057,1381132164,431151669,804560206,1073964204,830011515,762703904,726635600,403994176,843935093,1102007682,835989722,502637132,1422528694,461000345,650157752,922546083,1198940418,1123229530,


652410622,912396598,1156755846,149168408,882794716,880563542,1070881369,1292720060,697573819,1058080169,832822601,773254804,281272625,1185939828,683553228,1086772552,843051115,741112397,478551784,1206325588,520191736,773989164,944585547,901749042,1328638986,745961202,


100467190,1155628894,992845267,239276441,1075589656,1072840847,68808368,494442430,960019889,795453241,1032091304,1069575287,525603775,1181908306,799083923,1249424692,935921361,569665835,1025564978,563978864,441276003,832747717,1045027518,761044049,1141928582,1037973371,


353207294,620172131,1250232508,924126614,488509828,1152870484,427302853,982477683,418351387,840075635,1096479768,1200482184,847110825,723069231,1100847286,125421547,463510704,1060838930,1116405498,411725088,1197007628,690388864,803847477,483482037,283118300,462225252,


818150398,691492893,1019396316,208469356,743905248,944867976,760811493,299851905,894007947,1035162905,903671797,810709830,1070750261,910216117,530040608,1007332667,371612244,369253835,681792409,669957197,1255232020,1123855626,1149575770,824573569,727057164,456747924,


565575167,435069155,746322240,774083268,637703834,1075503074,1248000082,799046621,942497246,639347298,711628951,1302854968,887966532,718387214,508288113,246857505,1084971982,408956620,549597031,626794812,434023692,931486370,847663868,864681375,987906097,1142012554,


723387390,1084174504,775477266,934520270,784274411,556160399,996621858,729574884,690732732,264901278,990396444,1147985978,963842634,886134021,1046429871,1011904502,1330884978,764390572,633461476,921943794,952186378,572968989,814907441,1068189151,1237244240,858628746,


102466044,547681352,1048439959,1154637460,854250602,361043492,929601104,394661827,707110039,699263964,904689629,1319388192,1072744510,244619943,149844700,1214337368,851866664,548604402,1138506288,857375358,389526421,987637563,775059319,238970317,49138694,738168544,


477199614,1163472934,736596296,646192251,911217219,1187017984,1006387335,1315590090,1034971627,352836028,885428504,574152354,1415662500,1021575062,641866298,882765907,916867331,716716463,1057382511,239003057,888450851,681664245,1044398836,864300762,1129442166,634598278,


874479103,705548599,1443363176,1102680420,558583573,247604613,905798806,1152528614,185437722,820045900,1074466418,499088261,1037101920,656137368,1240929720,1164948238,880717329,421630201,624062396,937344431,519747559,1206814134,422456226,364679171,920998298,956183036,


82149879,300678504,814627082,1121804920,244237720,984878500,1100499536,1164053800,1026598620,1181189876,734696144,890834102,1315707558,1064901313,1062682809,1161805438,931670908,1043685869,777808030,1335020498,1067582770,1158732604,114209055,476730277,1374247966,1252560246,


236225532,306563895,90437899,910048736,500802364,182457643,1338725714,714245941,544832872,844761208,1253080524,495678146,1272988068,1208173994,1314976906,1156539018,1286835350,856850868,736120500,738866621,1371762090,308976635,925282509,1009059399,629094851,652377719,


114426362,1140048986,1154149366,1157505620,573199791,660358304,1004149086,322963914,813813044,912207461,819450351,250335205,589621310,942613365,393668326,613748392,1049163241,459748970,981351247,1103092396,766816598,993291690,1098788180,1267120862,631475062,531407398,


609977343,1110369128,1109331814,1024675692,948873389,1268767768,1039392165,1159192214,451443155,303646977,1368364438,634642017,499470786,1079195154,560299406,1271464744,1204014374,1131832062,827900930,1235650372,1253308454,809657555,1231930292,520037491,72352011,1022614880,


314704895,1145508244,1061489322,423675454,899301389,1177785856,1040562086,145065331,931948704,793543646,854736835,1092673858,693853921,1170964906,1027657031,958090478,652897163,1004638588,714562276,1089009490,747188502,942910084,677597672,291084387,576330228,65555150,


719749630,233891170,1099744722,1133418390,422743667,1050531934,926542762,1062563058,802288365,1238300140,1081565500,963586512,1219946906,855130482,966321795,197515593,731870578,358830795,1070100855,906140064,1211974836,498419071,418586504,460932483,1128713980,328841483,


1059027968,444539502,500774507,1032575518,940494709,1283670396,915962036,901558032,387211432,518000011,374726749,1189454920,1037969377,1087670210,797285630,973982510,1128961072,1099377654,388415081,513415307,1089328376,1004564876,855994492,201948282,1002716742,1160610266,


956235774,420848268,1248863190,340463095,594043728,1036119990,326182550,905220160,787591134,1035182387,189187142,665528169,519933800,1510992896,913413069,662915458,608858249,435126231,803316059,794593424,319216673,579342797,780919344,695369627,553665691,1417361558,


468845054,886516348,455211218,372537756,264699064,1199176786,1300579260,1022061743,725617965,449789932,277230673,1235850246,833483968,660664012,727137463,168505877,528810304,841975211,1027006175,1110252200,1032026556,41408847,998539999,735998913,296781637,991701802,


304348668,1007619623,655953714,1431273904,541314808,1135746482,366559615,847994678,895258092,1069236417,826406626,470479550,1381844716,1071998204,610739140,1303004480,907297691,531357948,652849927,995638002,1325206382,819138464,160483212,202286325,844264532,577152071,


115080441,1027308739,645710714,581437255,1142429376,698342110,938313408,488570691,849003197,696035721,862008942,869050744,1134054576,1085435960,980194745,1003710621,768604425,1326796888,920937769,678575101,534806846,1207514832,191346439,974748915,978002234,1431793206,


945880576,585107083,973038804,1364262718,1147079140,93559543,998059278,954810640,747903754,1016460041,999507661,879317952,737105184,1059504566,978405881,706038923,894581564,902867355,1070548173,329231571,574343160,325194357,461742647,539114741,848159481,150552710,


890699776,1223867014,142617938,886455720,1033192382,1039772980,1112502402,895099355,669185877,734736781,269399644,1121364958,565626709,1272813312,117725696,306432131,339110295,440776664,685291804,1383254162,519908097,700087464,1451405148,703898384,897218759,447352225,


908460797,709032878,1110525328,780230577,548675973,918582956,1004342564,465449431,828396835,889770867,905806143,1156252330,220080973,657833396,629085258,443617168,277414046,899044655,1329116936,1130735306,1111585564,1216217818,854234991,814551779,1225970284,557428854,


656507902,542582463,408409978,954512416,1070276265,1094082418,500903176,819616507,601320581,1103244146,988349736,941610000,1361172582,798067054,1128214326,615201334,1073246038,1015090516,122340424,527690718,986116880,1058221165,117567821,587195483,923414867,1077568180,


263847166,720105379,1075161782,1164976146,528401924,121998234,746961694,654128270,628637327,304682604,1313861768,1210471428,642209964,1075313432,1072535246,1243184100,1084694722,874530422,561459221,1249297082,278070097,1284323548,644301387,806228142,521655806,618697306,


816020735,350754537,415843034,325276030,347727424,869415774,1318260512,410664927,297623881,1036097565,1137084168,590044352,1056555162,1064789833,1194390858,220835515,1309664546,909076640,242023915,901612939,1464641904,431034390,849109486,1156924328,1063837375,1305441096,


